City Code,Site ID,Sample Date,"Sample 
Time 24 hr
hh:mm","Prior 24 hr
Rainfall  inches","Prior 72 hr
Rainfall  inches",Est. Tide Height     feet,Flow Rate,Outflow > expected   No=1 Yes=2,Air Temp  °C,Water Temp   °C,"Dissolved Oxygen
mg/l",pH,"Conductivity
(SPC)
uS/cm",Salinity ppt,"Turbidity
NTU",E. Coli,"Duplicate E. coli 
cfu/100ml",Enterococcus,Duplicate Enterococcus cfu/100ml,Color,Odor,Visual,Comments,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,07-06-21,,,0.00,,Present,1,22.2,19.2,9.97,7.78,202.8,0.1,9,140,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,08-11-21,,,0.16,,Present,1,22.3,19.1,9.94,7.15,125,0.06,9,520,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,09-07-21,,,0.18,,Present,1,22.8,16.7,10.6,7.45,192.7,0.09,9,3760,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,10-04-21,,,0.53,,Present,1,14.2,13.7,10.87,7.23,225,0.11,9,260,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,11-01-21,,,0.00,,Present,1,7.2,10.5,11.33,7.97,68.5,0.03,9,180,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,12-01-21,,,1.36,,Present,1,13.9,10.3,12.67,7.26,66.9,0.03,9,340,,,,0,0,0,Sampling done after 3 atmospheric rivers (Nov had 13.5 in rain).; Turbidity may be off due to non-natural light (sampled in the dark),,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,01-13-22,,,0.64,,Present,1,5.5,6.2,13.83,7.57,69,0.03,9,120,,,,0,0,0,Odor: slight sulfur smell en route to collection site,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,02-24-22,,,0.10,,Present,1,3.0,3.9,13.29,7.73,237.1,0.11,9,240,,,,0,0,0,Snowed last night,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,03-24-22,,,0.22,,Present,1,15.2,8.1,13.43,7.86,72.3,0.03,9,20,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,04-21-22,,,0.06,,Present,1,13.2,9.2,12.2,7.32,4149,2.21,9,80,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,05-12-22,,,0.00,,Present,1,13.5,11.4,11.75,6.66,73.9,0.03,9,160,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,05-12-22,,,0.00,,Present,1,13.5,11.4,11.47,6.72,73.6,0.03,9,18,,,,0,0,0,duplicate sample,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,06-16-22,,,0.02,,Present,1,16.1,15.0,10.33,7.53,95.7,0.04,9,360,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,07-27-22,,,0.00,,Present,1,20.1,20.6,10.35,7.83,183.9,0.09,11,1860,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,08-15-22,,,0.00,,Present,1,23.3,19.6,11.63,8.23,349.5,0.17,9,180,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,09-06-22,,,0.00,,Present,1,14.6,16.5,7.39,7.63,249.3,0.12,9,200,,,,0,0,0,Began using R-cards for E. coli sampling,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,10-04-22,,,0.00,,Present,1,13.0,17.1,9.52,8.81,77.7,0.04,9,0,,,,0,0,0,Creek is flowing much more than last month - dam release for returning salmon,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,44872.00,,,1.78,,Present,1,1.1,9.8,11.95,8.43,72.2,0.03,9,500,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,44900.00,,,0.02,,Present,1,5.8,4.3,14,8.6,103.9,0.05,9,338,,,,0,0,0,"Salmon carcass on bank, Chum",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,44929.00,,,0.09,,Present,1,4.8,5.4,13.3,7.97,66.9,0.03,9,70,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,02-15-23,,,0.12,,Present,1,6.7,5.5,14.47,7.7,83.6,0.04,9,34,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,03-15-23,,,0.40,,Present,1,9.0,7.3,14.08,7.13,155,0.07,9,100,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,04-12-23,,,0.21,,Present,1,8.0,9.4,12.25,7.52,79.4,0.04,9,10,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,04-12-23,,,0.21,,Present,1,8.0,9.3,12.2,7.55,78.4,0.04,9,50,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,05-09-23,,,0.04,,Present,1,13.0,12.9,,8.3,74.6,0.03,9,70,,,,0,0,0,DO probe not working,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,06-06-23,,,0.00,,Present,1,21.1,16.8,,7.97,159.3,0.07,9,265,,,,0,0,0,DO probe not working,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,07-19-23,,,0.00,,Present,1,19.6,18.8,9.44,7.93,145.1,0.07,0.24,200,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,08-02-23,,,0.00,,Present,1,18.6,18.7,9.65,8.29,188.6,0.09,2.8,285,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,09-25-23,10:28,,0.41,-0.7,Moderate,1,17.3,16.0,7.73,7.75,105,0.05,3.78,310,330,1445,1617,1,0,0,color - yellow; bact volume = 20 ml; Chum spawning; bact - counted one square for entero and extrapolated,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,09-25-23,10:30,,0.41,-0.7,Moderate,1,16.4,16.0,7.84,7.76,105.1,0.05,2.9,,,,,1,0,0,color - yellow; bact volume = 20 ml; Chum spawning,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,10-11-23,10:05,0.19,,2.1,Moderate,1,15.3,14.5,9.44,7.42,75.3,0.03,0.86,,,80,,1,0,0,color:yellow; Chinook in fish ladder;  2-sided rcard ecoli failure (E coli = 5 cfu/100 ml),,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,10-11-23,10:16,0.19,,2.1,Moderate,1,13.1,14.4,9.3,7.48,74.3,0.03,1.9,,,,,1,0,0,Chinook in fish ladder,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,11-07-23,7:33,0.45,,2.0,Moderate,1,9.1,11.2,11.08,7.41,89.9,0.04,1.01,,,70,,,0,,"color = light beige; visual = foam, leaves, seals, ducks, double sided R card, double-sided R cards showing very few ecoli (E coli = 5 cfu/100 ml after 24 hours) ",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,11-07-23,7:33,0.45,,2.0,Moderate,,,,,,,,,190,,,,,,,one-sided e coli R card (same water sample as double sided card above),,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,12-07-23,21:26,0.46,,2.0,High,1,3.9,7.8,12.18,6.9,79.3,0.04,11.46,50,,130,,1,0,0,color: light yellow; 24 hour rainfall not available on Weather Underground. Used VisualCrossing.com; Squalicum and Whatcom Creek are above resampling thresholds for freshwater creeks,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,01-05-24,19:57,0.07,,1.3,Moderate,1,7.9,5.9,12.77,7.43,73.3,0.03,2.74,5,5,30,45,0,0,1,"visual: foam; 24 hr rainfall from NOAA Weather Radio Blane ""Bellingham Airport Climate Summary"". Rainfall totals from 5 pm Jan 4th to 5 pm Jan 5th",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,01-05-24,20:10,0.07,,1.3,Moderate,1,6.8,7.1,12.67,7.41,73,0.03,0,,,,,0,0,1,"visual: foam; 24 hr rainfall from NOAA Weather Radio Blane ""Bellingham Airport Climate Summary"". Rainfall totals from 5 pm Jan 4th to 5 pm Jan 5th",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,02-01-24,17:15,0.23,,2.3,High,1,10.8,7.3,114.32,7.58,81.4,0.04,2.41,0,,0,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,03-11-24,14:20,0.07,,2.1,Moderate,1,10.9,6.7,13.93,6.7,80.7,0.04,4.44,0,,400,,0,0,0,"both bacteria sample from sample bottle collected; double sided R cards couldn't contain 2 ml, was too much for these cards; results are above enterococcus resample threshold but not the e. coli resample threshold",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,03-11-24,14:20,0.07,,2.1,,,,,,,,,,0,,500,,,,,"both bacteria sample from sample bottle collected; double sided R cards couldn't contain 2 ml, was too much for these cards; results are above enterococcus resample threshold but not the e. coli resample threshold",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,03-13-24,13:12,0.30,,1.9,Moderate,1,7.7,3.9,,,,,,0,,0,,0,0,0,"all bacteria samples for each outfall from same sample bottle; single-sided R cards; not above resampling threshold for enterococcus or e. coli; this a bacteria resample following the intial March 11, 2024 sampling ",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,03-13-24,13:12,0.30,,1.9,,,,,,,,,,0,,100,,,,,"all bacteria samples for each outfall from same sample bottle; single-sided R cards; not above resampling threshold for enterococcus or e. coli; this a bacteria resample following the intial March 11, 2024 sampling ",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,03-13-24,13:12,0.30,,1.9,,,,,,,,,,0,,100,,,,,"all bacteria samples for each outfall from same sample bottle; double-sided R card; not above resampling threshold for enterococcus or e. coli; this a bacteria resample following the intial March 11, 2024 sampling ",,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,04-08-24,12:03,0.06,,0.8,Moderate,1,10.0,8.7,10.66,7.58,148.4,0.07,,100,,150,,1,0,0,using YSI#4 - seems imprecise,,,,,,,,,,,,,,,,,,,,,,,,,
BEL,Whatcom Creek,04-08-24,12:03,0.06,,0.8,,1,10.0,8.7,10.79,7.62,147.4,0.07,,0,,100,,1,0,0,Duplicate sample; using YSI#4 - seems imprecise,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
